Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Ireland,IRL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21453.240404315,21741.8506581448,22315.9675988907,22802.5875040679,24020.1934978011,26199.7307264104,28023.1211684047,30598.2985264997,32854.7215205108,35935.7913394532,38849.8607585848,40455.3011972813,42289.0650207409,42903.6732176301,44940.9464784501,46613.5570890697,47879.0236108627,48937.4941531265,46062.6286354214,43487.4790259755,44030.4141487055,45147.3762396776,44973.1752551923,45470.1585067362,48898.3286615603,60818.0462398536,63227.2079765883,67335.2934089652
Ireland,IRL,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,62.9221611022949,64.7132873535156,68.8994293212891,71.7813034057617,73.7942962646484,74.7718124389648,75.3416366577148,75.8808670043945,..,78.1359100341797,..,82.5496215820313,..,..,..,..,..,..,..,..,75.907829284668,77.4822692871094,..,..,81.1824569702148,81.0396575927734,80.32666015625,86.8496017456055,85.6152114868164,85.3433303833008,84.9244079589844,86.7913436889648,88.8573989868164,91.5348663330078,93.2392730712891,94.5626831054688,96.1671524047852,97.4443588256836,98.9174118041992,99.3280029296875,..,99.7613983154297,..,..,..,..,..
Ireland,IRL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,36760726135.3807,38036281978.0651,40504763881.1467,42417167236.9928,44224235804.7704,46725844079.9098,47377579845.7117,51267895239.86,54952379842.6224,56641086318.4948,58385251876.4916,60326687543.5162,61704228307.4918,61553484170.0732,64233752271.5507,66215758503.1746,65932136184.4827,69006611808.5926,72606972545.8386,76828283464.6128,83332971545.8412,84940997527.3411,87780808050.3428,90144402158.6099,95332958005.0872,104517737774.456,112679815123.306,124274512335.609,134838094250.805,149155003954.673,163414057103.266,172898016410.76,183806626260.139,189540490699.058,202204122281.259,214349276918.52,226184930380.541,237966261911.276,228600078637.866,218023275125.765,221951354761.532,228576397928.588,228661324925.094,232408729622.713,251764610171.924,316108768452.787,332361374827.626,358293477609.585
Isle of Man,IMN,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1064062565.36047,1068520168.8324,1272666699.31985,1398614208.54957,1564061269.74538,1671124597.6625,1741094197.12591,1769038548.0969,1782966119.67023,1828757610.99601,1901974932.81388,1983396586.72548,2136435397.10606,2319774202.56882,2633158501.69142,2993722588.90589,3153538406.19094,3323077876.32785,3518108482.26669,3740726607.87924,3935244268.82819,4167423800.56207,4488315495.65083,4823012101.55446,5298014330.14248,5410711103.01657,5920177688.50433,6205220162.84927,6593017921.96885,6889275861.79762,7235885087.01456,6989864994.05606,..,..
Israel,ISR,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,12330.433723177,13352.3538083933,13457.7974837917,13639.1523526062,13260.5842454382,13251.1138042846,13233.88247884,13060.9721806273,13521.5947381437,12637.77945019,13302.9897010056,13866.1737325345,14474.7648099106,13514.7960923602,13441.9287524386,14468.5707760143,15528.5081175441,16398.68711442,15962.0911282912,16946.7301997963,17739.4737756252,18520.1933566974,18721.5783185897,19589.7035179262,20308.3125407976,21060.4828838686,21493.8230365828,22012.7318185046,21858.1807092273,22524.4979207131,22423.2982791898,21773.0817278595,21421.9353182674,21974.4810878091,22865.5022418381,23895.617205633,24879.2522541227,24468.8156534669,24804.4166061335,25869.259835642,26652.2757447132,26592.9376144375,27655.9656567922,28533.746136836,29417.6048420588,30214.0657558165,..
Israel,ISR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20520.4105012446,20814.9564095729,21668.2196138002,21968.4751155977,22997.030002801,23870.0126541468,24489.3359609783,24759.6019667777,25208.1114328526,25462.8748535625,26824.7051153215,26206.4363738654,25725.4673524689,25459.0837426006,26156.0406384087,26761.2304619564,27662.3457586937,28744.3565597032,29082.0688545181,28787.4986881339,29743.0058727916,30558.3912790325,30582.1537050861,31250.8020070636,31702.0835366295,32024.3527705394,32688.4081041526,33132.3203044888
Israel,ISR,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.0527801513672,97.9142913818359,98.9347381591797,99.611198425293,99.6611175537109,99.908317565918,99.7715301513672,99.7378463745117,99.384147644043,98.6911697387695,98.3964614868164,98.0439910888672,98.0523529052734,97.3782577514648,97.7911682128906,98.3793716430664,98.838981628418,98.5816879272461,..
Israel,ISR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,18495683263.4815,20567918460.4912,22656820356.23,25080128830.8261,27070786803.7136,29532594843.0666,29509073675.1131,30392876382.4154,35329274238.7553,40121938832.9524,43053781172.3718,45269480230.2835,50768162364.5453,53604815061.1091,57076349372.2298,58927232372.4619,59117274586.1875,59729315236.7521,63047330795.437,66961192920.4755,68079740566.1013,71715148974.6796,73208616941.3204,75667768726.5239,76373910709.6063,79457079905.437,82786446445.8615,88697159747.2412,91278261490.8107,91802880396.2656,98518443958.3715,106130092379.945,114365008669.267,119073137474.258,127917705874.151,136364015833.11,143610926263.707,148869086921.637,155071848515.646,160678996710.35,173804947124.9,173848911634.127,174130250815.726,175466815619.15,183485149612.196,191069409868.949,201025695292.859,212632020994.918,218986306632.79,222011837015.245,233609522091.468,244490659320.674,249239909173.576,259486548676.117,268335394223.054,276487272960.685,287807589783.365,297396080362.923
Jamaica,JAM,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4563.56878710585,4340.98699998624,4114.78673582501,4124.43633758335,4136.113946096,4180.2504229042,4107.07330735963,4102.49816260806,4188.18514589196,4161.14490102623,..
Jamaica,JAM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7285.74723757208,7577.46351340633,7657.72788799509,8300.01697751628,8333.58154018808,8447.42858159407,8356.95689816575,8182.33585459882,7916.21744523323,7927.76515415608,7931.25868648387,7977.43563407515,8081.1183253905,8324.69374640074,8384.6101697865,8410.55745152552,8605.46006923613,8680.92090347008,8565.22862647495,8153.00192561391,7996.01948795873,8099.15557308659,8016.04318975377,8025.47136114805,8051.24402830602,8095.26186704479,8179.62033999721,8193.57064989072
Jamaica,JAM,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.324161529541,57.8223686218262,59.182991027832,..,..,..,64.3963394165039,..,61.5737686157227,59.6268196105957,60.4738502502441,58.1095581054688,..,..,..,..,..,..,..,..,..,..,..,..,81.2030563354492,76.3194198608398,75.4326934814453,75.8213500976563,75.9046401977539,80.8679275512695,80.6104507446289,..,..,..,..,..,76.794319152832,..,72.570442199707,72.3187637329102,71.6048736572266,72.9425430297852,..
Jamaica,JAM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,6744463774.26399,6866446743.97989,7260864523.46929,7665634040.8464,8590447486.9683,8801606996.03107,10386649258.4903,9816888669.14878,9401706794.8319,9377629751.71255,8749868232.01924,8522586143.71337,8518009488.12502,8427715068.13905,7946142008.35258,8155876294.19937,8324640265.69535,8483564175.08371,8352718279.36481,8106844692.61673,8259463193.01261,8907860360.4618,9261885634.29692,9926268878.99182,10343225288.8337,10843655223.0934,11055707509.8002,12096834825.5153,12264181204.9453,12552384194.7506,12538108216.8096,12395116123.8445,12105745501.1695,12232574233.6433,12340062297.4414,12506027443.4916,12755809197.0836,13223477673.779,13398520166.8104,13518275863.5085,13910187625.8949,14109375119.1096,13994844142.6642,13387952639.4356,13191645685.5116,13420054450.1934,13336318908.0878,13402832585.4643,13494342660.3985,13614800124.9838,13801803129.785,13868257226.838
Jordan,JOR,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2075.76566720993,2324.20636283025,2656.3129649957,3043.92261550965,3406.40924485613,3425.40658738844,3272.98171762132,3163.344353055,3352.29272679209,3129.44673238905,3225.68717564041,3415.09674925677,3222.04510303925,3066.49192062498,2500.98388953734,2004.03921537011,2344.0555776157,2363.53541289319,2469.76884582966,2492.57980671544,2375.9332707,2439.58874201234,2513.32879093717,2542.05512573326,2664.93851366863,2764.32991853294,2826.0478248857,2795.53037925313,2887.0937677101,2982.35215033048,3173.3828363276,3276.93090682008,3657.18613729977,3799.81021868793,3323.35002666108,3060.96973969292,3008.38833699437,2929.98736099114,2854.43854538505,2938.34691278913,2898.29818313292,..
Jordan,JOR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6283.25560361224,6069.13451253172,6812.14900395366,6751.22300777381,6754.88041433741,6895.20658717071,6825.00764567769,6881.67040147683,6950.13934818811,7062.43715513627,7234.9647509649,7483.64773095439,7775.79013418857,7935.33095261836,8399.12406451581,8799.58995597642,9158.94577148227,9493.47749794848,9714.78233696228,9749.14362822382,9472.76832624669,9214.20662405696,8964.2634312104,8756.71083942167,8622.18546801292,8491.05031104045,8389.60457395155,8337.489701029
Jordan,JOR,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.4753036499023,75.8912506103516,..,79.0302505493164,79.4768829345703,78.8579864501953,76.5914611816406,80.0510330200195,..,80.6842575073242,..,..,77.1589813232422,..,70.7604217529297,69.1754684448242,..,..,..
Jordan,JOR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3430655903.04526,4264633675.27213,4542259036.00119,5496320493.27908,5997588667.43007,7137835212.14138,7473849880.33639,8025795531.67538,8185540587.43282,8892824005.09344,9200194732.25608,9845510930.047,10130598302.3181,9942968817.99862,8605429249.81579,8689225175.64879,8847707641.16376,10499117722.4966,10985322938.3554,11533099474.9009,12246576491.8143,12502205101.138,12915764669.3606,13302454697.6357,13755998495.5242,14339974666.67,15095492948.243,15968688821.7032,16633153996.0935,18058165848.0319,19529289369.2661,21109859431.3895,22835742224.5032,24487316381.7007,25828384110.2509,26425379436.6197,27108947011.2349,27827651432.2689,28614830798.3148,29500840467.5286,30206410880.2344,30811666897.1124,31418664052.9154
Kazakhstan,KAZ,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2292.0485904732,2014.5403427416,2459.60829469143,2649.90233332504,3000.59136996764,3197.92003000281,3341.40716299124,3928.46715939618,5128.04340068168,5378.89337436707,5370.38501791602,5784.50441937234,6547.824960069,6982.01581711782,7662.51072665705,7923.66046573686,8051.41607268979,7435.71216248856,..
Kazakhstan,KAZ,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13050.4865030565,11542.5625044613,10938.390190229,9998.15435329834,8866.09227665711,8282.94719019249,8451.39881650503,8731.95012503732,8715.184513756,9036.15610172933,9951.56390556555,11314.2507721604,12422.5348401171,13532.2312002736,14728.6164133664,16014.3078566445,17541.3257707568,18885.2432361362,19272.2140104254,18995.8948521567,20096.5597617591,21276.9340240625,21986.3189159298,22972.4310316037,23587.3375151466,23524.0604446276,23447.015704281,24055.5883238545
Kazakhstan,KAZ,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.7388229370117,..,..,..,..,..,93.5460968017578,..,..,..,91.5739288330078,92.0238723754883,92.7857208251953,92.7996597290039,96.195198059082,98.185661315918,97.8845520019531,99.8479309082031
Kazakhstan,KAZ,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96294232757.9936,85701867152.9845,81159668194.7893,73692978719.2186,64407663403.2799,59126235002.1253,59421866178.3619,60432037903.094,59283829183.2829,60884492569.9521,66851172843.1113,75876081175.8857,83311937132.2677,91059947285.7157,99801702224.8098,109482467339.845,121197091345.208,131983632474.924,136339092346.875,137975161454.259,148047348240.643,159002852010.021,166634988906.56,176633088241.242,184051677947.045,186260298082,188309161360.735,195841527814.472
Kenya,KEN,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,652.016165599038,708.487197128869,660.488029457112,666.608196573605,614.56844765186,612.986864406606,689.443184194202,682.848484723565,699.024870782401,677.320302967155,640.07501680128,585.394331410319,589.98164860356,603.211327790505,583.327980841221,625.924223370787,626.901787653155,640.828626007521,617.583354970486,617.20585672143,623.14088189842,605.143949305352,602.737412107344,637.650351828497,633.336391786985,651.860934016935,657.807017116809,666.565364138923,665.93717733917,648.838313086782,644.08277506457,630.271774158581,616.589506795724,634.9593082319,669.366861335836,745.028061432155,760.527041361159,756.378651759202,780.005507999798,811.181500532593,826.421891634942,855.951278332119,879.322706116328,872.252908307551,919.554432382989,971.111300068769,..
Kenya,KEN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2380.4953835831,2337.12969688747,2245.60011228283,2184.3909950217,2174.8201284731,2204.3898865183,2230.44807428247,2178.62692327868,2188.65022727003,2178.33049220622,2132.16189654978,2153.12630439985,2106.72565453277,2110.25321727682,2158.26793489577,2224.03100052712,2303.83126354822,2394.83764423226,2335.25240659113,2347.19799206794,2476.01074216401,2556.96287205963,2602.59768726764,2683.04583290269,2753.23613475312,2835.99661032872,2926.53250207873,2993.02844847527
Kenya,KEN,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.4028205871582,..,34.7643394470215,36.332691192627,39.1033897399902,40.8458290100098,41.798469543457,43.9502487182617,48.6697006225586,48.3258209228516,..,..,..,..,..,..,..,..
Kenya,KEN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4364226422.9649,4024923752.18984,4405575230.51634,4792311612.73305,5030224355.08443,5131286299.38207,5887051209.2518,6084928660.25219,6570669650.06736,7093643995.78389,6763403165.32304,8263112873.85727,9674653292.23215,10245126984.0973,10661654644.0086,10755712100.1532,10987386320.2341,12026111611.8784,12857415800.9653,13836537077.3165,14610272938.4967,15161598045.0813,15390004222.6613,15591467110.1385,15865131187.8141,16547420962.2911,17735121267.6206,18788074472.9767,19953533268.7522,20889423570.6202,21765118854.9204,22078176743.546,21901663054.0192,21979019127.026,22557679339.9403,23551619534.8549,24528267341.7801,24644752554.4477,25455617585.0165,26042468489.8422,26198643973.2382,27188928218.7225,27337613463.7899,28139282293.5283,29575595616.5174,31322527291.2531,33349876084.3647,35634585973.7449,35717358968.4514,36898510533.1698,40000088346.8041,42443399231.1785,44380180300.2798,46989153289.4776,49506417104.2448,52337445096.8196,55409230681.8492,58116217883.7864
Kiribati,KIR,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2031.71972140621,..,..,..,..,..,..,..
Kiribati,KIR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1961.12071328827,1926.8476674441,1915.95933081171,1908.37244707789,1917.17120619205,1891.05150585296,1894.4176534352,1895.31819327136,1985.77210212032,1921.85153795834,2007.13048381504,1944.16915589965,1983.49726776064,1987.96840075852,1920.00439889773,1976.1603695261,1904.99136523018,1905.48125122897,1829.82943926839,1796.29807713857,1731.53862650466,1706.4809532381,1762.06034919905,1830.93779187788,1815.12831464496,1967.30205134886,1955.15579891088,1981.13186864146
Kiribati,KIR,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.3356704711914,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.6542816162109,69.0812683105469,69.1421890258789,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,123060442.340578,120242283.951673,134766622.199139,162946165.112038,236765264.832735,249418994.725545,182653938.270815,174228788.708832,176074905.349645,155676637.732172,129977955.04385,125681163.141573,134274746.946126,133200548.970557,139645736.823971,129977955.04385,128903757.068281,117087579.337021,127829559.092712,123532767.190436,122458569.214867,122458569.214867,123532767.190436,124606965.166005,126755361.117143,126755361.117143,128903757.068281,131052153.019419,139645736.823971,137497340.872833,146090924.677385,143942528.726247,149394298.291854,152391632.903085,149908624.282557,157331547.133334,154844134.301106,158254068.354753,155330423.724646,155780297.836815,153275912.676573,154006796.97915,161996359.26204,171363258.189204,172893560.6252,190694739.797139,192869131.339286,198853488.261181
